scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_4f8f154c81f6ec037aa5,run_99b01b33d5037f4a,1,42,3202,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8831938448025459,0.8831938448025459,9.977680292865902,9.979281878175444,9.979281878175444,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_721df6854fb0307e405f,run_82411af3a2ad7aa7,1,42,3203,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8813250694777459,0.8813250694777459,3.9998211770252015,3.9998606125625433,3.9998606125625433,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_7ff7ede5008bbd2c47d2,run_d48b2815b7a0a0ee,1,42,3204,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8813250694777459,0.8813250694777459,9.977680292865902,9.979281878175444,9.979281878175444,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_928afdaf9aac27f4ab64,run_1ecb1ef0b40ab5c0,1,42,3205,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8584825074779046,0.8584825074779046,9.977680292865902,9.979281878175444,9.979281878175444,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b346ba203eccdd731bd5,run_6a8dbfd867ec7ca8,1,42,3206,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8584825074779046,0.8584825074779046,1.9999994599297022,1.999999727729442,1.999999727729442,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_d0f4aafa756b104e423b,run_c2b57096dfe795dd,1,42,3207,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8831938448025459,0.8831938448025459,1.9999994599297022,1.999999727729442,1.999999727729442,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_d57905f5b3c825be6490,run_51e61e87687e0f1d,1,42,3208,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8813250694777459,0.8813250694777459,1.9999994599297022,1.999999727729442,1.999999727729442,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_f7f45f9c83dad91b3b84,run_18bfc9b639ab6032,1,42,3209,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8813250694777459,0.8813250694777459,1.333333332217467,1.3333333330543284,1.3333333330543284,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_f89d2684fa12d0516dc7,run_5a4654d4ea100c41,1,42,3210,False,0.7,0.85,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.06423162001696686,1.1981307641176103e-09,0.06032924389955385,1.0892097830372336e-09,0.17327650235373857,0.1822874467872789,8.498378753965994e-07,5.215420381173865e-07,0.5779438135885133,0.2933143934033004,0.999999970655026,0.9999999824864592,0.2846294201852129,1.1831433166520355e-08,1.0,0.95,190.0,0.0,0.8584825074779046,0.8584825074779046,1.333333332217467,1.3333333330543284,1.3333333330543284,3,197,0.015,0.985,191,7,2,0.955,0.035,0.01,0.2699082954064688,0.7300917045935311,0.5626370207662152,0.43736297923378475,1,6,0.14285714285714285,0.8571428571428571,18,182,0.09,0.91,5,6,176,4,7,11,176,6,0.5779438135885133,0.4220561864114867,0.999999970655026,2.9344974036586957e-08,0.2933143934033004,0.7066856065966997,0.9999999824864592,1.7513540852165715e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_1dfc61fc781c1429cd72,run_656e23d888f68c6b,1,42,3211,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8831869066570777,0.8831869066570777,1.9008333466836906,1.9504201224978464,1.9504201224978464,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_2affe0d29ac0a2daaebe,run_db9a54ece004c0ca,1,42,3212,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.858482507100869,0.858482507100869,3.71805857847978,3.789075199025588,3.789075199025588,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_3c79e1b9d0ec2d9d5986,run_bc494f2789f277c9,1,42,3213,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.5,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.858482507100869,0.858482507100869,1.9008333466836906,1.9504201224978464,1.9504201224978464,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_3cabe3df6f85efb44e71,run_e1a60c455af7cc74,1,42,3214,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.25,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8801490484007639,0.8801490484007639,1.300034686541967,1.325008672827312,1.325008672827312,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_441364dc3adb9b4a8dec,run_0be7a6b52c3728f6,1,42,3215,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.858482507100869,0.858482507100869,1.1000013417578502,1.1100001341758277,1.1100001341758277,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_59a4edf9e33cb1b18281,run_4c72855d90ff12ff,1,42,3216,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8831869066570777,0.8831869066570777,3.71805857847978,3.789075199025588,3.789075199025588,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_9de8d779e2d93702dbc6,run_32abbcfb51568246,1,42,3217,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.1,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8831869066570777,0.8831869066570777,1.1000013417578502,1.1100001341758277,1.1100001341758277,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_ae7e505b64c12c366f11,run_3d1d4873b17d5ef6,1,42,3218,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.05,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8831869066570777,0.8831869066570777,9.32411598650313,9.398015996683856,9.398015996683856,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b4b25cf82eec79357b70,run_92623dd2a3744484,1,42,3219,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.1,0.9,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.858482507100869,0.858482507100869,9.32411598650313,9.398015996683856,9.398015996683856,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-global_decay__states-exogenous,cfg_b8277a5db26eb4f8cacd,run_d7bedc785a102541,1,42,3220,False,0.35,0.51,global_decay,global_decay_eta0_0p1_c_0p0005,0.1,0.0005,0.02,0.75,True,0.1,0.9,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.05530199043142629,1.2300791169074746e-09,0.03009347369237536,1.1182538193090445e-09,0.15038866547618115,0.2234165250618611,1.077528997039749e-06,7.014784811223322e-07,0.7846326176003564,0.5969572276621349,0.9999999622734262,0.9999999760442582,0.18767538993822153,1.3770831919224236e-08,1.0,0.935,187.0,0.0,0.8801490484007639,0.8801490484007639,3.71805857847978,3.789075199025588,3.789075199025588,10,190,0.05,0.95,186,8,6,0.93,0.04,0.03,0.4868241031713919,0.5131758968286081,0.18647340641166213,0.8135265935883379,4,4,0.5,0.5,18,182,0.09,0.91,8,3,172,3,14,4,173,9,0.7846326176003564,0.21536738239964354,0.9999999622734262,3.772657381284158e-08,0.5969572276621349,0.4030427723378651,0.9999999760442582,2.395574178790744e-08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1,0.9,0.1,0.9,0.1,0.9,0.1,0.9,B,a0,a0,a0,AI,0,agreement
