scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_dbc249b79a1a728d6fa4,run_e96e13e678a9727c,1,42,943,False,0.2,0.51,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016475064831635307,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007950942539456106,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.6111407043223878e-207,1.257133160681828e-202,1.2571331606818327e-202,8.146794064280718e-217,4.759183274769587e-217,0.0,0.50048,25024.0,1.2e-322,0.4974183148994488,0.4974183148994488,1.0185185185185186,0.09259259259259262,0.09259259259259262,8,49992,0.00016,0.99984,49984,12,4,0.99968,0.00024,8e-05,0.3983302707020755,0.6016697292979244,0.11219156290889049,0.8878084370911095,4,8,0.3333333333333333,0.6666666666666666,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.6111407043223878e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_e4cd2e9c9bf03e3364ba,run_13d16ddfd5eb8798,1,42,944,False,0.2,0.51,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016475064831635307,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007950942539456106,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.6111407043223878e-207,1.257133160681828e-202,1.2571331606818327e-202,8.146794064280718e-217,4.759183274769587e-217,0.0,0.50048,25024.0,1.2e-322,0.4974183148994488,0.4974183148994488,1.0833333333333333,0.25,0.25,8,49992,0.00016,0.99984,49984,12,4,0.99968,0.00024,8e-05,0.3983302707020755,0.6016697292979244,0.11219156290889049,0.8878084370911095,4,8,0.3333333333333333,0.6666666666666666,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.6111407043223878e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_f176355455bb931fede2,run_c6dbb656237de510,1,42,945,False,0.2,0.51,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016475064831635307,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007950942539456106,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.6111407043223878e-207,1.257133160681828e-202,1.2571331606818327e-202,8.146794064280718e-217,4.759183274769587e-217,0.0,0.50048,25024.0,2.5e-323,0.4958203013038204,0.4958203013038204,1.0833333333333333,0.25,0.25,8,49992,0.00016,0.99984,49984,12,4,0.99968,0.00024,8e-05,0.3983302707020755,0.6016697292979244,0.11219156290889049,0.8878084370911095,4,8,0.3333333333333333,0.6666666666666666,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.6111407043223878e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_0332ecc12d34471c3b0f,run_47760a1f5231e4bc,1,42,946,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,1.2e-322,0.4974183148994488,0.4974183148994488,5.29069767441861,4.7093023255814,4.7093023255814,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_10cd4e8bac2014a356e5,run_e42f9835c7956747,1,42,947,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,1.2e-322,0.4974183148994488,0.4974183148994488,1.3571428571428572,0.6428571428571429,0.6428571428571429,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_21a6dc5a2505d1826a93,run_c44c9c359517457f,1,42,948,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,4.4e-323,0.49786532844713927,0.49786532844713927,5.29069767441861,4.7093023255814,4.7093023255814,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_292ce8dbfd8c28549a35,run_7931f6235c5bc96d,1,42,949,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,4.4e-323,0.49786532844713927,0.49786532844713927,1.0833333333333333,0.25,0.25,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_47c20c7a4f05a4e62f19,run_93a465621808c595,1,42,950,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,2.5e-323,0.4958203013038204,0.4958203013038204,2.3125000000000004,1.6875000000000004,1.6875000000000004,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_59935833ecb812da65e7,run_e7c1dd63d3be257c,1,42,951,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,2.5e-323,0.4958203013038204,0.4958203013038204,1.0833333333333333,0.25,0.25,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_6f83fc5438f55298efb2,run_58406c4e1f0fee29,1,42,952,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,1.2e-322,0.4974183148994488,0.4974183148994488,2.3125000000000004,1.6875000000000004,1.6875000000000004,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_82d2ba881818c67cd6cc,run_608d590fd4ddadd1,1,42,953,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,4.4e-323,0.49786532844713927,0.49786532844713927,1.3571428571428572,0.6428571428571429,0.6428571428571429,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_940d4603291d8b5c8914,run_579227c0f5bbd19f,1,42,954,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,2.5e-323,0.4958203013038204,0.4958203013038204,5.29069767441861,4.7093023255814,4.7093023255814,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_9d0970b93ae768352a34,run_7173b0db0ecfaa05,1,42,955,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,2.5e-323,0.4958203013038204,0.4958203013038204,1.3571428571428572,0.6428571428571429,0.6428571428571429,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_9ed650a7bb92777d4a60,run_6d1e25c2971d6d8d,1,42,956,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,4.4e-323,0.49786532844713927,0.49786532844713927,2.3125000000000004,1.6875000000000004,1.6875000000000004,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_a4afeb3286809bcad599,run_f4501262ab3e9ab1,1,42,957,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,1.2e-322,0.4974183148994488,0.4974183148994488,1.0833333333333333,0.25,0.25,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_ba5f643d26e73c9c8b25,run_87978fc97c455038,1,42,958,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.1,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,2.5e-323,0.4958203013038204,0.4958203013038204,1.0185185185185186,0.09259259259259262,0.09259259259259262,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_cb4730b752cdf311fdf5,run_7ea682f573038f0c,1,42,959,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,4.4e-323,0.49786532844713927,0.49786532844713927,1.0185185185185186,0.09259259259259262,0.09259259259259262,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_dc56818808f714ab1b61,run_1cbfecf5d3ad1066,1,42,960,False,0.2,0.35,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.02,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.00016414712526805872,0.0,0.0,1.7405013119157347e-215,0.007540847297543699,0.007954022719731458,8.48040425456277e-200,8.480404254562802e-200,1.6111407051370672e-207,1.611140704296132e-207,1.257133160681828e-202,1.2571331606818327e-202,8.409351138923921e-217,4.759183274769587e-217,0.0,0.50056,25028.0,1.2e-322,0.4974183148994488,0.4974183148994488,1.0185185185185186,0.09259259259259262,0.09259259259259262,12,49988,0.00024,0.99976,49984,8,8,0.99968,0.00016,0.00016,0.4426475879654227,0.5573524120345773,0.23204744007533776,0.7679525599246623,4,4,0.5,0.5,24958,25042,0.49916,0.50084,74,24874,140,24896,82,24876,140,24902,1.6111407051370672e-207,1.0,1.257133160681828e-202,1.0,1.611140704296132e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
scenario1,50000,scenario1__H50000__eta-global_decay__states-endogenous,cfg_1211023f4a6afa5e431d,run_a17101e1cdcb6476,1,42,961,False,0.2,0.85,global_decay,global_decay_eta0_0p15_c_0p0005,0.15,0.0005,0.05,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0004288895690504104,0.0,0.0,1.7405013119157347e-215,0.007204903320634887,0.008108994246602188,8.48040425456277e-200,8.480404254562802e-200,1.6111406939471403e-207,1.6111406845421817e-207,1.257133160681828e-202,1.2571331606818327e-202,9.404958602665392e-216,4.759183274769587e-217,0.0,0.50076,25038.0,4.4e-323,0.49786532844713927,0.49786532844713927,1.0185185185185186,0.09259259259259262,0.09259259259259262,9,49991,0.00018,0.99982,49951,47,2,0.99902,0.00094,4e-05,0.2986627869150395,0.7013372130849604,0.01990668415700597,0.9800933158429941,7,40,0.14893617021276595,0.851063829787234,24948,25052,0.49896,0.50104,58,24875,131,24887,67,24881,148,24904,1.6111406939471403e-207,1.0,1.257133160681828e-202,1.0,1.6111406845421817e-207,1.0,1.2571331606818327e-202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a1,a1,a1,AI,0,agreement
